"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Latin America & Caribbean","LCN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.2500629979297","42.5020873972467","43.1571223575303","43.8910978579748","44.5690109608941","45.3555680671261","45.197927891968","46.2877497678254","46.7491694991214","47.0243471602","47.1586149777559","47.6947158180151","48.1957356871472","48.67221173525","49.4574004879076","50.1917364770375","50.515741839377","50.468960758444","50.4461971008858","51.0285013635277","50.5917009255302","50.2127804493521","50.7939797963967","50.6659235072294","50.4657724610409","50.7074312393844","50.7960191470889","51.1160294868553","51.5445417195496","51.9263172218948","47.3882698244591","49.8206695782622",
"Least developed countries: UN classification","LDC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.5387569010844","53.6366052410645","53.550900470844","53.4339353079197","53.4841893758995","53.6153620468618","53.6421165639966","53.627367548279","53.6419079793954","53.6344719674835","53.5647278876082","53.5135358382279","53.4583818729565","53.3709763082146","53.3434990336397","53.309979525768","53.095237478401","52.9570046599026","52.8304474038702","52.6743875505701","52.5312663291601","52.3806192383961","52.1905553831525","52.1715167694895","52.1558558066487","52.29209735081","52.4001838644299","52.9106998788852","53.0078678552338","53.0162041565934","52.1337807277257","54.5215563780406",
"Low income","LIC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.764255220936","61.9357055673846","61.9513292041525","61.7833940727194","61.7593574106565","61.9751094972378","62.0343135017989","62.0432805675326","62.0325231095012","61.9971418298174","62.050558079199","62.1082538951521","62.0831190323041","62.0026039172542","62.0117256754027","61.9787577466273","61.6412348327503","61.4206557939385","61.1644024783","60.8724633214456","60.617962741979","60.356017625441","60.025068528509","59.9099362915971","59.7845960867902","59.7845328463425","59.8421349729718","59.7242867432982","59.6128836067181","59.6237823923625","58.6991862223857","61.631228945528",
"Liechtenstein","LIE","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.1370010375977","40.9869995117188","36.8930015563965","37.6529998779297","37.8730010986328","35.5750007629395","35.4679985046387","35.2459983825684","41.3170013427734","37.6389999389648","36.3240013122559","36.076000213623","35.8349990844727","35.5950012207031","35.3559989929199","35.117000579834","34.8819999694824","34.6510009765625","34.4230003356934","34.1969985961914","33.9690017700195","33.9560012817383","32.6590003967285","34.9739990234375","34.2229995727539","35.3730010986328","35.3050003051758","36.1539993286133","33.1710014343262","34.1240005493164","33.523998260498","33.9780006408691",
"Lower middle income","LMC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.1654314949642","37.1641889781342","37.2490074470867","37.2273216366403","37.4765029083913","37.4602574758838","37.6209245112599","37.677532776893","38.0254907446087","38.2202742892003","38.3602533615566","38.1432405626825","37.8217829474433","37.8089054033282","37.7344045582352","37.7160380086219","37.6517552659059","37.9438801376858","37.7688622864235","37.7766087827731","37.7587905791658","37.3577647863629","36.9297719447372","36.3072611200113","35.8440867362355","35.4832553870885","35.0577551175796","34.695252264918","34.2481932068591","35.7333671645685","34.6251525220591","34.8051620107379",
"Low & middle income","LMY","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.2604039776792","51.1241796478647","51.0340639442593","50.7805624226918","50.8042274391251","50.7524525843316","50.6497106231067","50.606864139298","50.6345432258875","50.7582909739638","50.6839028482244","50.3750365542074","50.098478972782","49.8852445932009","49.671315565809","49.5200990704421","49.2458616602107","49.1458820162453","48.7856178898576","48.5699998370339","48.1967988958973","47.9801786995258","47.6834697415133","47.2111909688578","46.8478445142458","46.6353596715391","46.3269006255436","46.0373688368232","45.7082739232425","46.3715941896778","44.5984401692234","45.7506247127449",
"Lesotho","LSO","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.4329986572266","66.5210037231445","66.6129989624023","66.7149963378906","66.8270034790039","66.9499969482422","67.0400009155273","67.1340026855469","67.2330017089844","67.3359985351563","66.6559982299805","65.9680023193359","65.2710037231445","64.5670013427734","63.8559989929199","63.1389999389648","62.4179992675781","61.6800003051758","60.9329986572266","60.1860008239746","59.4290008544922","58.6650009155273","57.8940010070801","57.1189994812012","57.2000007629395","57.3009986877441","57.3440017700195","57.4080009460449","57.4790000915527","57.5480003356934","57","57.125",
"Late-demographic dividend","LTE","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.6792133257342","65.4667084149738","65.2794354481762","65.0064893857912","64.7460415639472","64.6203604206523","64.2684146590777","64.0975993416606","63.9182842445783","64.0751942138403","63.9650767277555","63.5866188731895","63.2483398089482","62.8067798064625","62.4297833596219","62.1959495798692","61.7421143132497","61.3645061230135","60.9247079840614","60.5880362264109","60.0089805933193","60.0231552281146","59.879991482713","59.6418802249447","59.5300060152727","59.4396356970542","59.2095969652844","59.0383787869497","58.8034058630287","58.6732476299821","56.3835297691033","58.0554602343255",
"Lithuania","LTU","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.1710014343262","59.3470001220703","58.5200004577637","57.689998626709","56.8559989929199","56.0180015563965","55.1749992370605","54.326000213623","53.4729995727539","55.1559982299805","54.9970016479492","53.5870018005371","52.6389999389648","55.048999786377","51.5050010681152","50.7949981689453","50.2280006408691","50.2350006103516","50.5540008544922","52.0660018920898","52.5460014343262","52.7019996643066","53.1949996948242","52.9360008239746","53.8610000610352","54.4119987487793","55.5999984741211","55.7770004272461","56.476001739502","57.2350006103516","57.3240013122559","57.3520011901855",
"Luxembourg","LUX","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.5320014953613","35.8479995727539","39.1069984436035","37.5900001525879","38.390998840332","35.9210014343262","37.1189994812012","38.2350006103516","38.6139984130859","40.8120002746582","41.3450012207031","42.4150009155273","43.5379981994629","43.685001373291","45.4379997253418","46.3660011291504","46.9389991760254","47.5149993896484","48.0900001525879","49.9169998168945","49.7750015258789","50.2610015869141","51.8930015563965","52.5060005187988","53.4469985961914","54.5690002441406","53.5270004272461","54.9790000915527","55.8040008544922","55.8370018005371","57.0180015563965","58.1459999084473",
"Latvia","LVA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.8460006713867","50.0289993286133","51.3639984130859","51.867000579834","51.7060012817383","51.7109985351563","51.5530014038086","52.3959999084473","51.6679992675781","49.9440002441406","49.0540008544922","50.226001739502","51.3839988708496","50.8370018005371","50.7400016784668","50.685001373291","52.2369995117188","53.1349983215332","55.023998260498","54.5390014648438","53.9070014953613","53.0449981689453","54.3190002441406","54.0180015563965","53.4090003967285","54.1069984436035","54.9720001220703","55.1469993591309","55.7750015258789","55.6590003967285","56","54.2910003662109",
"Macao SAR, China","MAC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.8629989624023","45.5499992370605","46.5660018920898","48.1419982910156","49.7610015869141","51.3930015563965","52.992000579834","54.5219993591309","54.2379989624023","55.2929992675781","56.2859992980957","56.234001159668","56.148998260498","53.3730010986328","54.8219985961914","56.8559989929199","58.773998260498","62.4980010986328","63.7330017089844","64.5979995727539","64.306999206543","65.6350021362305","65.1490020751953","65.7900009155273","66.0940017700195","65.8779983520508","65.3259963989258","64.7259979248047","64.9010009765625","64.5530014038086","62.7089996337891","64.2259979248047",
"St. Martin (French part)","MAF","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.1669998168945","23.3349990844727","23.4969997406006","23.6520004272461","23.8099994659424","24.0330009460449","24.1940002441406","24.4349994659424","24.6849994659424","24.9400005340576","25.1660003662109","25.3929996490479","24.8129997253418","25.0639991760254","25.3159999847412","25.5659999847412","25.8110008239746","26.0580005645752","26.3080005645752","25.9409999847412","25.5790004730225","25.1509990692139","24.3920001983643","24.7520008087158","24.8139991760254","24.3980007171631","23.3110008239746","22.8840007781982","22.951000213623","23.0179996490479","21.9540004730225","20.7329998016357",
"Monaco","MCO","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.7150001525879","53.4830017089844","54.0509986877441","54.3089981079102","54.5540008544922","54.5009994506836","55.0219993591309","54.8230018615723","55.4860000610352","55.818000793457","55.5800018310547","54.9630012512207","54.2249984741211","49.1199989318848","47.943000793457","47.5149993896484","43.0099983215332","42.1829986572266","41.5820007324219","39.7220001220703","38.6459999084473","39.3139991760254","38.2120018005371","38.5940017700195","40.0540008544922","41.1940002441406","41.3019981384277","40.4090003967285","39.2779998779297","38.1590003967285","36.1500015258789","36.3819999694824",
"Madagascar","MDG","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.7009963989258","83.7600021362305","83.7720031738281","83.7789993286133","83.8050003051758","83.8300018310547","83.8870010375977","83.9390029907227","83.9860000610352","84.0240020751953","84.0559997558594","84.0869979858398","84.2170028686523","84.1999969482422","84.1989974975586","84.1920013427734","84.1600036621094","84.1149978637695","84.0579986572266","83.9860000610352","83.9029998779297","83.8079986572266","83.7050018310547","83.5950012207031","83.4649963378906","83.3219985961914","83.2409973144531","83.1729965209961","83.120002746582","83.0670013427734","82.193000793457","82.8379974365234",
"Maldives","MDV","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0219993591309","21.4839992523193","23.0069999694824","24.5879993438721","26.2269992828369","27.8969993591309","29.6760005950928","31.4950008392334","33.3610000610352","35.2680015563965","37.2190017700195","37.2280006408691","37.2369995117188","37.2439994812012","37.25","37.2529983520508","37.1450004577637","36.9119987487793","36.6720008850098","36.4580001831055","36.9640007019043","37.4939994812012","38.0470008850098","38.6199989318848","39.2639999389648","39.9739990234375","40.6949996948242","41.6059989929199","41.939998626709","41.9039993286133","39.6059989929199","41.2159996032715",
"Middle East & North Africa","MEA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.3417005179953","17.3871005707798","17.7154023387555","17.7096407316514","18.0683857062618","17.9302126365873","17.8256242220647","17.8601854856964","17.9280201062177","18.5467909702606","18.8185210100214","18.9374978293383","18.578209918286","19.0096895926003","19.4057502106556","19.8320919133291","19.933833776819","20.2038910870248","19.3900064002552","19.800635154466","19.7981665931819","19.5114004872068","19.8077999517682","19.7710665428132","19.7036542022045","20.2012674857672","20.799885466155","20.4119285384491","19.69871341972","19.2259458592947","18.2462741037255","18.2480740347562",
"Mexico","MEX","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.9379997253418","34.2439994812012","35.0099983215332","35.8530006408691","36.3779983520508","37.6209983825684","37.6920013427734","39.6520004272461","39.3310012817383","38.5449981689453","38.8860015869141","38.2529983520508","38.3349990844727","39.0029983520508","40.1349983215332","41.1910018920898","42.3699989318848","42.742000579834","42.5690002441406","43.0540008544922","42.9000015258789","43.2809982299805","44.3190002441406","44.2970008850098","43.3380012512207","43.6980018615723","43.726001739502","43.3279991149902","43.9109992980957","45.3400001525879","41.4749984741211","44.3470001220703",
"Marshall Islands","MHL","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.7272605568754","50.5711303176099","50.4713800966627","50.2089640061745","50.232828948001","50.1572406170322","50.0435410425087","49.99823227499","50.0286691425332","50.1521961282342","50.0645748135023","49.7343098808889","49.4414095945618","49.218727397729","48.9912337520092","48.8333170426139","48.5673829313342","48.4843331855131","48.1156315258047","47.8997972312817","47.5113401810798","47.2843741132628","46.977290806697","46.4555312250511","46.0498407242445","45.7984356659582","45.4508017763108","45.1222842920198","44.761207717817","45.470749399499","43.6002208413641","44.6407594812082",
"North Macedonia","MKD","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.3769989013672","45.6399993896484","45.0839996337891","44.5499992370605","44.0149993896484","43.4480018615723","42.8720016479492","41.0190010070801","40.8819999694824","40.765998840332","41.5769996643066","41.5800018310547","41.5690002441406","43.4729995727539","43.4550018310547","43.4370002746582","41.9580001831055","43.0309982299805","42.7680015563965","42.6580009460449","42.9580001831055","43.5540008544922","43.0849990844727","44.5429992675781","44.0379981994629","43.5029983520508","42.3580017089844","42.7639999389648","43.0800018310547","44.976001739502","43.7369995117188","42.923999786377",
"Mali","MLI","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.4679985046387","60.4459991455078","60.4339981079102","60.431999206543","60.4410018920898","60.4589996337891","60.4339981079102","60.4290008544922","60.435001373291","60.4420013427734","60.4459991455078","60.423999786377","60.4049987792969","60.3889999389648","60.3779983520508","60.3699989318848","60.3240013122559","60.2890014648438","60.2630004882813","60.2449989318848","60.2350006103516","60.1870002746582","60.1559982299805","60.1389999389648","60.1339988708496","61.2070007324219","59.5460014343262","57.8699989318848","57.9070014953613","57.9570007324219","50.625","52.9070014953613",
"Malta","MLT","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.8899993896484","27.0090007781982","27.507999420166","28.056999206543","28.2649993896484","28.4179992675781","28.9799995422363","29.5739994049072","29.6359996795654","29.9290008544922","29.2830009460449","28.882999420166","30.1040000915527","29.6760005950928","27.3579998016357","29.4230003356934","29.6840000152588","31.5330009460449","32.5180015563965","32.951000213623","33.7220001220703","35.1790008544922","38.2039985656738","40.4259986877441","42.0830001831055","42.8219985961914","44.5359992980957","46.1030006408691","48.6839981079102","50.2529983520508","51.9819984436035","52.7529983520508",
"Myanmar","MMR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.6309967041016","68.879997253418","67.8809967041016","67.3000030517578","66.5599975585938","65.8939971923828","65.3000030517578","64.8050003051758","64.2929992675781","63.2459983825684","61.943000793457","60.9029998779297","59.8269996643066","58.6269989013672","57.5","56.423999786377","55.4370002746582","54.5779991149902","53.8769989013672","53.1969985961914","52.6209983825684","52.3199996948242","51.931999206543","51.5060005187988","51.1240005493164","50.810001373291","49.2400016784668","47.6699981689453","48.4519996643066","46.3040008544922","44.7449989318848","",
"Middle East & North Africa (excluding high income)","MNA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.4412070844821","16.495510822268","16.7887034580003","16.7203129219802","17.0529506129565","16.8559987554441","16.7187615661832","16.73449766616","16.7848819421192","17.4075647097663","17.6904629849774","17.8136387341314","17.39906572794","17.7999962298904","18.1843969950184","18.5887956273157","18.6220271381498","18.8854082359015","17.9277293763612","18.3177784824252","18.1610445585698","17.7036112911572","17.9131942266061","17.8252362450477","17.6630513534463","18.1104826706977","18.6717154331339","18.4207112381596","17.4345674302968","16.6416087080857","15.1784977895626","15.4347784098768",
"Montenegro","MNE","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.9790000915527","43.181999206543","43.2900009155273","43.3209991455078","43.2060012817383","43.0589981079102","42.9389991760254","42.8650016784668","42.7299995422363","43.023998260498","42.9269981384277","42.9099998474121","42.8709983825684","42.8170013427734","42.7039985656738","42.5999984741211","42.4179992675781","42.2949981689453","42.1920013427734","42.273998260498","42.2319984436035","42.1879997253418","43.568000793457","43.7610015869141","46.310001373291","47.7210006713867","47.6720008850098","47.5579986572266","48.2070007324219","50.0289993286133","46.515998840332","48.4329986572266",
"Mongolia","MNG","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.0200004577637","56.4799995422363","57.0029983520508","57.2159996032715","57.1469993591309","56.8759994506836","56.8079986572266","56.6660003662109","56.5540008544922","56.4580001831055","56.4449996948242","56.3530006408691","56.193000793457","55.9570007324219","55.8709983825684","55.7849998474121","55.6990013122559","55.6119995117188","53.9770011901855","53.7130012512207","54.1640014648438","54.9029998779297","54.3639984130859","53.8240013122559","54.367000579834","53.8849983215332","52.8310012817383","53.8660011291504","51.9080009460449","55.7439994812012","53.4970016479492","51.140998840332",
"Northern Mariana Islands","MNP","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.5650024414063","86.7220001220703","86.8550033569336","86.9609985351563","87.0490036010742","87.1309967041016","87.1009979248047","87.0839996337891","86.6510009765625","86.2099990844727","85.7630004882813","85.3089981079102","84.8479995727539","84.379997253418","83.9049987792969","83.4209976196289","82.9290008544922","82.4290008544922","81.9209976196289","81.4039993286133","80.8779983520508","80.3440017700195","79.802001953125","79.2490005493164","78.6869964599609","78.1149978637695","78.1630020141602","78.2229995727539","78.2939987182617","78.3690032958984","77.6240005493164","77.8270034790039",
"Mauritania","MRT","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.1669998168945","25.4640007019043","25.7609996795654","26.0610008239746","26.3659992218018","26.6749992370605","26.988000869751","27.30299949646","27.6200008392334","27.9409999847412","28.2630004882813","28.1709995269775","28.1000003814697","28.0240001678467","27.9459991455078","27.867000579834","27.7840003967285","27.69700050354","27.6110000610352","27.5300006866455","27.4549999237061","27.3859996795654","27.32200050354","27.113000869751","26.8819999694824","26.6509990692139","26.4200000762939","26.1889991760254","26.2310009002686","26.2749996185303","26.0200004577637","26.1009998321533",
"Mauritius","MUS","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.2859992980957","38.4379997253418","38.4949989318848","38.5190010070801","38.564998626709","38.6399993896484","38.6339988708496","38.6319999694824","38.6180000305176","38.5820007324219","38.5390014648438","36.0890007019043","37.6699981689453","40.9329986572266","39.5349998474121","40.9329986572266","41.1839981079102","40.1669998168945","41.0730018615723","41.5149993896484","43.0480003356934","42.1469993591309","42.5559997558594","44.4659996032715","44.7169990539551","45.8499984741211","44.8740005493164","45.1570014953613","45.0550003051758","45.8639984130859","45.0320014953613","45.3779983520508",
"Malawi","MWI","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.5479965209961","78.4980010986328","78.4889984130859","78.5039978027344","78.5130004882813","78.4919967651367","78.4250030517578","78.3529968261719","78.2819976806641","78.2330017089844","78.2129974365234","78.1679992675781","78.1510009765625","78.1539993286133","78.1600036621094","78.161003112793","76.7539978027344","75.2839965820313","73.7509994506836","72.1549987792969","70.4980010986328","68.7839965820313","67.9160003662109","67.0370025634766","66.1480026245117","65.2490005493164","64.3399963378906","63.4220008850098","63.5130004882813","63.6139984130859","63.1570014953613","63.1520004272461",
"Malaysia","MYS","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.3779983520508","43.3689994812012","43.375","43.4109992980957","43.4790000915527","43.5940017700195","43.7459983825684","43.8689994812012","43.6500015258789","43.7400016784668","43.8619995117188","43.7350006103516","43.7060012817383","43.6780014038086","43.6759986877441","43.6399993896484","43.6230010986328","43.6529998779297","43.0270004272461","43.6119995117188","43.5099983215332","45.1879997253418","46.5870018005371","49.310001373291","50.2789993286133","50.6520004272461","50.8120002746582","51.1640014648438","51.5779991149902","51.9700012207031","51.6559982299805","52.117000579834",
"North America","NAC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.1903262785452","56.0914453657225","56.422185795935","56.5318590684877","57.3838597524164","57.5938273156914","57.8760710548647","58.4450129906978","58.5176303428171","58.7366574591141","58.9112256919801","58.7886257795966","58.7294455515936","58.7072788675637","58.4756474650415","58.5443709562611","58.6638083702248","58.6580427467636","58.8514367788376","58.6063903490032","58.0937775711137","57.5752640802869","57.3450190221568","56.9615617664298","56.7647414785024","56.5388883285708","56.6660460654885","56.932417111184","56.9985868245798","57.3650356810182","56.1018510809061","56.1200832893755",
"Namibia","NAM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.0130004882813","48.0470008850098","48.0929985046387","48.1520004272461","48.2179985046387","47.7599983215332","47.3040008544922","46.8499984741211","46.9780006408691","47.1059989929199","47.2360000610352","47.7220001220703","48.2080001831055","48.693000793457","49.1790008544922","49.6660003662109","50.1529998779297","50.6419982910156","51.1310005187988","51.6209983825684","52.1100006103516","52.5979995727539","53.0870018005371","58.5719985961914","57.2140007019043","56.367000579834","55.523998260498","55.4679985046387","55.4230003356934","55.4259986877441","54.6189994812012","55.1710014343262",
"New Caledonia","NCL","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.5979995727539","58.8530006408691","58.8849983215332","58.898998260498","59.0149993896484","59.3240013122559","59.3209991455078","59.3899993896484","59.0730018615723","58.9790000915527","58.9360008239746","58.8559989929199","58.773998260498","58.8160018920898","58.773998260498","58.8209991455078","59.0229988098145","59.0299987792969","58.7910003662109","58.6800003051758","58.9249992370605","59.0439987182617","58.9970016479492","58.9589996337891","58.867000579834","57.7529983520508","56.5929985046387","55.4490013122559","54.3120002746582","53.1580009460449","53.1800003051758","52.8800010681152",
"Niger","NER","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.0230026245117","68.9980010986328","68.984001159668","68.9800033569336","68.9810028076172","68.9860000610352","68.9599990844727","68.9400024414063","68.9229965209961","68.9059982299805","68.8880004882813","68.8420028686523","68.8050003051758","68.7740020751953","68.745002746582","68.7190017700195","68.6740036010742","68.6389999389648","68.6129989624023","68.5930023193359","68.5800018310547","68.556999206543","66.443000793457","64.286003112793","62.0979995727539","62.1020011901855","62.101001739502","62.1059989929199","62.1150016784668","62.1290016174316","61.5379981994629","61.7029991149902",
"Nigeria","NGA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.4589996337891","56.4739990234375","56.5120010375977","56.568000793457","56.6389999389648","56.7210006713867","56.7490005493164","56.7919998168945","56.8440017700195","56.898998260498","56.9519996643066","56.9379997253418","56.9309997558594","56.9269981384277","56.9259986877441","56.9249992370605","56.8779983520508","56.8440017700195","56.818000793457","56.798999786377","56.7849998474121","56.7509994506836","54.193000793457","51.6139984130859","51.6780014038086","51.7459983825684","51.8160018920898","51.8889999389648","51.9659996032715","52.0460014343262","51.548999786377","51.5369987487793",
"Nicaragua","NIC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.6380004882813","32.5550003051758","32.5180015563965","32.4210014343262","32.6879997253418","33.2210006713867","33.5330009460449","33.810001373291","34.0970001220703","34.9230003356934","35.757999420166","36.601001739502","37.4490013122559","38.3030014038086","39.1629981994629","40.0250015258789","40.8880004882813","41.7550010681152","42.6230010986328","43.4949989318848","44.3680000305176","45.2430000305176","46.1209983825684","46.9990005493164","47.8779983520508","48.3219985961914","48.7270011901855","49.109001159668","48.6069984436035","48.0639991760254","47.0960006713867","48.5460014343262",
"Netherlands","NLD","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.9090003967285","44.8199996948242","46.1339988708496","46.5870018005371","47.7439994812012","48.351001739502","49.3409996032715","50.6879997253418","51.5149993896484","53.0900001525879","54.1780014038086","55.140998840332","55.9189987182617","56.5099983215332","56.9650001525879","55.6430015563965","56.1570014953613","57.4119987487793","58.351001739502","58.8050003051758","58.7150001525879","58.7719993591309","59.2980003356934","59.2550010681152","58.4609985351563","58.8030014038086","58.681999206543","58.7970008850098","59.0979995727539","59.8120002746582","59.8870010375977","60.5690002441406",
